,y_test,prediction
6601,319.584,1654.1946618128184
1421,2375.5744,2452.9833675648815
1461,3914.904,3027.7130947773117
530,1960.781,1647.3367686451413
5861,3364.9532,2922.6116921270386
4291,517.3266,418.59604886551193
7924,276.9728,730.2441515820989
7112,1278.336,1307.7585502607085
1460,4247.804,4030.7829900543056
7205,3004.0896,2059.2411629241733
7890,2554.0088,1541.680118248613
291,3866.9664,4534.65697094267
3197,3981.484,5717.4717554305735
8488,2756.412,5253.5928535988205
4348,2048.6666,1578.0701872982424
1352,2356.932,1939.4399220679388
2529,5972.226,5717.4717554305735
1710,6769.8544,5717.4717554305735
2635,5470.8786,4483.946171992256
4578,1384.864,1654.1946618128184
3363,3572.017,2948.9142553543325
6804,1597.92,1179.7867835754726
4222,3200.5006,4507.577308509303
6472,3202.498,3714.466374349125
4644,3235.788,1578.0701872982424
6179,555.2772,534.1274846315713
1861,2885.5772,4094.155367527342
3598,218.3824,404.20512754145324
1523,5478.2024,5717.4717554305735
