,y_test,prediction
3586,99.87,537.6301744265857
8209,3075.996,1776.9679977464596
634,2370.248,1902.3529013744221
8346,1596.5884,2382.9993177512342
7927,4837.7028,3748.942696669605
747,2041.3428,2505.8910485016445
8468,467.3916,1202.739834152939
191,4745.8224,4332.506294854464
6672,2993.4368,2972.570026969617
6601,319.584,1659.8265099163068
1421,2375.5744,2523.9304911647787
1461,3914.904,2956.3696554715025
530,1960.781,1743.4848988158838
5861,3364.9532,2956.836944539694
4291,517.3266,863.5550185428206
7924,276.9728,781.4374888566831
7112,1278.336,2523.3559777476794
1460,4247.804,3520.4530378307645
7205,3004.0896,2062.0914363978095
7890,2554.0088,1631.0850479538244
291,3866.9664,4252.4388415759495
3197,3981.484,4655.556402884262
8488,2756.412,4361.789821728117
4348,2048.6666,1676.6064270169104
1352,2356.932,1854.8394781709871
2529,5972.226,5109.037616433461
1710,6769.8544,4889.168652451835
2635,5470.8786,4095.8583680041356
4578,1384.864,1837.9011552629645
3363,3572.017,3470.133705361603
6804,1597.92,2387.88534922308
4222,3200.5006,4129.595023005654
6472,3202.498,3834.830681372891
4644,3235.788,1611.3860055588389
6179,555.2772,1040.4524034016983
1861,2885.5772,4152.903371896149
3598,218.3824,-1029.6562067490922
1523,5478.2024,5399.898571418653
