,y_test,prediction
634,2370.248,1900.9056555499728
8346,1596.5884,2384.073370926979
7927,4837.7028,3734.460645534309
747,2041.3428,2492.990205165412
8468,467.3916,1215.1964924647252
191,4745.8224,4319.601240939227
6672,2993.4368,2984.139707511251
6601,319.584,1671.8464682484716
1421,2375.5744,2522.6543669112225
1461,3914.904,2954.7090563617944
530,1960.781,1741.7679412364737
5861,3364.9532,2946.0993009295266
4291,517.3266,868.4773222298058
7924,276.9728,769.3620100561625
7112,1278.336,2521.740520554573
1460,4247.804,3508.6353626809673
7205,3004.0896,2076.3032852460105
7890,2554.0088,1619.511400944199
291,3866.9664,4251.807709760933
3197,3981.484,4654.71004744182
8488,2756.412,4362.1321125122395
4348,2048.6666,1676.3903720895323
1352,2356.932,1868.5602976072505
2529,5972.226,5107.938853250333
1710,6769.8544,4887.8751276655785
2635,5470.8786,4094.9860374130367
4578,1384.864,1823.2588337618465
3363,3572.017,3468.5401324294107
6804,1597.92,2387.177539663828
4222,3200.5006,4128.465828575991
6472,3202.498,3849.6701838823537
4644,3235.788,1611.8285613890794
6179,555.2772,1039.6147200333214
1861,2885.5772,4151.766913395647
3598,218.3824,-1031.8386782603138
1523,5478.2024,5398.649148419751
